vaccine,country,activity_type,gavi_support,year,age_first,age_last,gender,target,coverage,subnational
JE,TCD,routine,True,2025,1,10,both,0.010811670957421304,0.4132089835130418,False
JE,TCD,routine,True,2026,1,10,both,0.44063888037127064,0.21478880373698572,False
JE,TCD,routine,True,2027,1,10,both,0.23849523115167082,0.38424719919475414,False
JE,TCD,routine,True,2028,1,10,both,0.06937563690081838,0.016820131017982076,False
JE,TCD,routine,True,2029,1,10,both,0.6326570011173979,0.763208901940061,False
JE,TCD,routine,True,2030,1,10,both,0.7839490368433374,0.406092949390518,False
JE,TGO,campaign,True,2021,1,10,both,0.7261363707958972,0.087416895258846,False
JE,TGO,campaign,True,2022,1,10,both,0.1535830402279198,0.685185827938895,False
JE,TGO,campaign,True,2023,1,10,both,0.1248425156219265,0.8077965946308192,False
JE,TGO,campaign,True,2024,1,10,both,0.004609601086187243,0.7334753244797303,False
JE,TGO,campaign,True,2025,1,10,both,0.8546411406061025,0.769834728225335,False
JE,TGO,campaign,True,2026,1,10,both,0.7969644372886038,0.4774482719235864,False
JE,TGO,campaign,True,2027,1,10,both,0.013542796520445544,0.5546428476089116,False
JE,TGO,campaign,True,2028,1,10,both,0.5132266668476647,0.18024320968819874,False
JE,TGO,campaign,True,2029,1,10,both,0.7370192882167791,0.5021910242194171,False
JE,TGO,campaign,True,2030,1,10,both,0.7233660670523406,0.3848008972158905,False
JE,TGO,routine,True,2021,1,10,both,0.7252200550908037,0.19750903148924648,False
JE,TGO,routine,True,2022,1,10,both,0.6356459449066533,0.08580707772527907,False
JE,TGO,routine,True,2023,1,10,both,0.9794744215056724,0.1714323859544069,False
JE,TGO,routine,True,2024,1,10,both,0.7670475996888013,0.7201177241494607,False
JE,TGO,routine,True,2025,1,10,both,0.8558205003848092,0.0009057803813903309,False
JE,TGO,routine,True,2026,1,10,both,0.5821730138969249,0.8404260621128153,False
JE,TGO,routine,True,2027,1,10,both,0.056832858623368954,0.3704808820517992,False
JE,TGO,routine,True,2028,1,10,both,0.43534155013858655,0.03714174003591497,False
JE,TGO,routine,True,2029,1,10,both,0.9385126574995614,0.6999735833830196,False
JE,TGO,routine,True,2030,1,10,both,0.3619227831605173,0.583284184118305,False
JE,TJK,campaign,True,2021,1,10,both,0.6065876608371948,0.9559509803918607,False
JE,TJK,campaign,True,2022,1,10,both,0.337608409791883,0.6423370491114841,False
JE,TJK,campaign,True,2023,1,10,both,0.528589346204631,0.5858713574364188,False
JE,TJK,campaign,True,2024,1,10,both,0.5949348426565074,0.03204392921647803,False
JE,TJK,campaign,True,2025,1,10,both,0.3782948191287764,0.18108315031560496,False
JE,TJK,campaign,True,2026,1,10,both,0.8935378600266091,0.4225918375878194,False
JE,TJK,campaign,True,2027,1,10,both,0.6760896718708183,0.6765076940208642,False
JE,TJK,campaign,True,2028,1,10,both,0.7524957333490914,0.3620413356919905,False
JE,TJK,campaign,True,2029,1,10,both,0.5731349481937466,0.45212317277412784,False
JE,TJK,campaign,True,2030,1,10,both,0.7398819046236599,0.7745862806739564,False
JE,TJK,routine,True,2021,1,10,both,0.6909163088697735,0.5169512315519516,False
JE,TJK,routine,True,2022,1,10,both,0.6927045760500818,0.7132000520965869,False
JE,TJK,routine,True,2023,1,10,both,0.38615791124214005,0.5472215132110597,False
JE,TJK,routine,True,2024,1,10,both,0.2150603174916973,0.6150264714190393,False
JE,TJK,routine,True,2025,1,10,both,0.3358429510641957,0.9036552854705342,False
JE,TJK,routine,True,2026,1,10,both,0.8399278048103482,0.3692781046757939,False
JE,TJK,routine,True,2027,1,10,both,0.4858226192106492,0.671035400745585,False
JE,TJK,routine,True,2028,1,10,both,0.709207628729185,0.654519555652891,False
JE,TJK,routine,True,2029,1,10,both,0.7165329280289735,0.7067520910830031,False
JE,TJK,routine,True,2030,1,10,both,0.9791743557260721,0.24593792166751793,False
JE,TLS,campaign,True,2021,1,10,both,0.37466676988967496,0.5180223643316165,False
JE,TLS,campaign,True,2022,1,10,both,0.4472946634758771,0.6733345822241146,False
JE,TLS,campaign,True,2023,1,10,both,0.447332066101641,0.8243903494251942,False
JE,TLS,campaign,True,2024,1,10,both,0.7143318863401279,0.9724733997660445,False
JE,TLS,campaign,True,2025,1,10,both,0.9742895374040803,0.7595347692294181,False
JE,TLS,campaign,True,2026,1,10,both,0.8416023740414017,0.810196466789228,False
JE,TLS,campaign,True,2027,1,10,both,0.5918740770403511,0.9482536710869178,False
JE,TLS,campaign,True,2028,1,10,both,0.26113630485576556,0.6743871761185439,False
JE,TLS,campaign,True,2029,1,10,both,0.04001545732046974,0.042338539299382694,False
JE,TLS,campaign,True,2030,1,10,both,0.019198797951641478,0.30024440748857995,False
JE,TLS,routine,True,2021,1,10,both,0.5315286333788743,0.46362739388208607,False
JE,TLS,routine,True,2022,1,10,both,0.5743518951070792,0.5895940340101429,False
JE,TLS,routine,True,2023,1,10,both,0.4634733032835847,0.45356098021171565,False
JE,TLS,routine,True,2024,1,10,both,0.28974156359155134,0.14831110159948369,False
JE,TLS,routine,True,2025,1,10,both,0.6705879850045373,0.10220486958220576,False
JE,TLS,routine,True,2026,1,10,both,0.5841883737783673,0.6461286156896636,False
JE,TLS,routine,True,2027,1,10,both,0.22274774358408422,0.900337396610784,False
JE,TLS,routine,True,2028,1,10,both,0.7847181429897764,0.7221106993089323,False
JE,TLS,routine,True,2029,1,10,both,0.5521813369248303,0.5296621630320507,False
JE,TLS,routine,True,2030,1,10,both,0.6019111832949683,0.5179476545467481,False
JE,TZA,campaign,True,2021,1,10,both,0.3420569752258148,0.4831169880515609,False
JE,TZA,campaign,True,2022,1,10,both,0.3135407978027067,0.33478630917083874,False
JE,TZA,campaign,True,2023,1,10,both,0.27121083946869173,0.04007400076420875,False
JE,TZA,campaign,True,2024,1,10,both,0.5794178807554781,0.9062724331845999,False
JE,TZA,campaign,True,2025,1,10,both,0.3590277866449232,0.09377597449682806,False
JE,TZA,campaign,True,2026,1,10,both,0.9861567231377412,0.7988942485466635,False
JE,TZA,campaign,True,2027,1,10,both,0.9623462212550434,0.5283081231897923,False
JE,TZA,campaign,True,2028,1,10,both,0.11497826106512776,0.5625983947618804,False
JE,TZA,campaign,True,2029,1,10,both,0.3351039102722734,0.04237545338619686,False
JE,TZA,campaign,True,2030,1,10,both,0.23136692565516093,0.5914093360263832,False
JE,TZA,routine,True,2021,1,10,both,0.7826915420306905,0.4439858301928312,False
JE,TZA,routine,True,2022,1,10,both,0.10529422757241635,0.3813208213103719,False
JE,TZA,routine,True,2023,1,10,both,0.09945707520657732,0.128266273985847,False
JE,TZA,routine,True,2024,1,10,both,0.10234816753382381,0.0378629100658916,False
JE,TZA,routine,True,2025,1,10,both,0.8297950840896997,0.1614879471911842,False
JE,TZA,routine,True,2026,1,10,both,0.7633733508523523,0.255221271459972,False
JE,TZA,routine,True,2027,1,10,both,0.39152213923643364,0.4339346930604191,False
JE,TZA,routine,True,2028,1,10,both,0.9684162488993776,0.5742279438874989,False
JE,TZA,routine,True,2029,1,10,both,0.7784251895278955,0.04256730107355311,False
JE,TZA,routine,True,2030,1,10,both,0.007427900129813203,0.5357236275812384,False
JE,UGA,campaign,True,2021,1,10,both,0.42771350001760866,0.7813510674036339,False
JE,UGA,campaign,True,2022,1,10,both,0.4468755055439916,0.03627062587983809,False
JE,UGA,campaign,True,2023,1,10,both,0.35522031821784616,0.5763499378433077,False
JE,UGA,campaign,True,2024,1,10,both,0.5452316803991676,0.12927089023651273,False
JE,UGA,campaign,True,2025,1,10,both,0.06330558444877166,0.4682149090747604,False
JE,UGA,campaign,True,2026,1,10,both,0.3628910021356664,0.3597066271943876,False
JE,UGA,campaign,True,2027,1,10,both,0.22417938726963038,0.47968276993681513,False
JE,UGA,campaign,True,2028,1,10,both,0.5416852721695479,0.9025991037346109,False
JE,UGA,campaign,True,2029,1,10,both,0.3984450799696361,0.16991277657318848,False
JE,UGA,campaign,True,2030,1,10,both,0.44270272736229,0.8155279721950522,False
JE,UGA,routine,True,2021,1,10,both,0.5863775468667336,0.6684438776614018,False
JE,UGA,routine,True,2022,1,10,both,0.6943178505028559,0.8256061420734255,False
JE,UGA,routine,True,2023,1,10,both,0.5853116176618055,0.7151863356061776,False
JE,UGA,routine,True,2024,1,10,both,0.3466849761391556,0.33358565557497466,False
JE,UGA,routine,True,2025,1,10,both,0.32715515994534927,0.46493542164662294,False
JE,UGA,routine,True,2026,1,10,both,0.37336962263427687,0.3532723557168085,False
JE,UGA,routine,True,2027,1,10,both,0.7253826840176116,0.5130695408965118,False
JE,UGA,routine,True,2028,1,10,both,0.7790737027744612,0.5450056701255719,False
JE,UGA,routine,True,2029,1,10,both,0.24518186553511545,0.7003519124863655,False
JE,UGA,routine,True,2030,1,10,both,0.7058828405457755,0.406445747457193,False
JE,UKR,campaign,True,2021,1,10,both,0.9711417033318754,0.7558663572427129,False
JE,UKR,campaign,True,2022,1,10,both,0.7822751150747909,0.9441736446825596,False
JE,UKR,campaign,True,2023,1,10,both,0.4608110340572008,0.1991710041129262,False
JE,UKR,campaign,True,2024,1,10,both,0.3671738903214249,0.8089265984743365,False
JE,UKR,campaign,True,2025,1,10,both,0.4443285083739825,0.6640652229813843,False
JE,UKR,campaign,True,2026,1,10,both,0.6516204228217016,0.24766186517263056,False
JE,UKR,campaign,True,2027,1,10,both,0.4557064269581247,0.03208717817858364,False
JE,UKR,campaign,True,2028,1,10,both,0.42953103275429927,0.9184907441377091,False
JE,UKR,campaign,True,2029,1,10,both,0.636071223693375,0.39680696879608224,False
JE,UKR,campaign,True,2030,1,10,both,0.747385454548235,0.6021143847952288,False
JE,UKR,routine,True,2021,1,10,both,0.772652981372281,0.8697833733890232,False
JE,UKR,routine,True,2022,1,10,both,0.5722996206860915,0.6113384398302648,False
JE,UKR,routine,True,2023,1,10,both,0.4448635677048898,0.3971823538327782,False
JE,UKR,routine,True,2024,1,10,both,0.3925676589878123,0.5749525097606286,False
JE,UKR,routine,True,2025,1,10,both,0.550670889388445,0.3038389520347492,False
JE,UKR,routine,True,2026,1,10,both,0.288517373950404,0.6303465632971373,False
JE,UKR,routine,True,2027,1,10,both,0.6537342884457676,0.16510039263184106,False
JE,UKR,routine,True,2028,1,10,both,0.08888158931230938,0.5389851825380938,False
JE,UKR,routine,True,2029,1,10,both,0.30934141711751983,0.8193629382775924,False
JE,UKR,routine,True,2030,1,10,both,0.4698202193096821,0.10717979191443372,False
JE,UZB,campaign,True,2021,1,10,both,0.33439203479623925,0.6379890981707659,False
JE,UZB,campaign,True,2022,1,10,both,0.1819395612901642,0.6154550625435675,False
JE,UZB,campaign,True,2023,1,10,both,0.7745292202588488,0.8239023311423308,False
JE,UZB,campaign,True,2024,1,10,both,0.5548278017454465,0.30665261595611215,False
JE,UZB,campaign,True,2025,1,10,both,0.9964559062807735,0.2508123065927429,False
JE,UZB,campaign,True,2026,1,10,both,0.8942310650161113,0.9682534483846118,False
JE,UZB,campaign,True,2027,1,10,both,0.7305012519349403,0.6143516292590455,False
JE,UZB,campaign,True,2028,1,10,both,0.6646890821962665,0.2629708600889731,False
JE,UZB,campaign,True,2029,1,10,both,0.5517078343154411,0.2616928848965622,False
JE,UZB,campaign,True,2030,1,10,both,0.33697204777303946,0.5420724274076597,False
JE,UZB,routine,True,2021,1,10,both,0.5013941279822071,0.00869752767150156,False
JE,UZB,routine,True,2022,1,10,both,0.9778423900552955,0.3920031578640999,False
JE,UZB,routine,True,2023,1,10,both,0.5657564485701957,0.6090107850807757,False
JE,UZB,routine,True,2024,1,10,both,0.6169964923986031,0.348585632557898,False
JE,UZB,routine,True,2025,1,10,both,0.0009423009483500167,0.2616501539173778,False
JE,UZB,routine,True,2026,1,10,both,0.05806231878737578,0.35625860690834743,False
JE,UZB,routine,True,2027,1,10,both,0.8249399108535953,0.8618583775957266,False
JE,UZB,routine,True,2028,1,10,both,0.07425813499749045,0.5909797561045231,False
JE,UZB,routine,True,2029,1,10,both,0.8955864581000561,0.39555820006520004,False
JE,UZB,routine,True,2030,1,10,both,0.5560704502957438,0.9403177763939585,False
JE,VNM,campaign,True,2021,1,10,both,0.5870061168684277,0.8117301615911837,False
JE,VNM,campaign,True,2022,1,10,both,0.9958067008005768,0.051481108077790494,False
JE,VNM,campaign,True,2023,1,10,both,0.334252141934795,0.9191851231458181,False
JE,VNM,campaign,True,2024,1,10,both,0.37209980664649167,0.6350441233577019,False
JE,VNM,campaign,True,2025,1,10,both,0.713259689830143,0.6670630797084548,False
JE,VNM,campaign,True,2026,1,10,both,0.3637594470521074,0.3760279975912235,False
JE,VNM,campaign,True,2027,1,10,both,0.9222883648910535,0.1285329892294832,False
JE,VNM,campaign,True,2028,1,10,both,0.8709643042103268,0.2643241153941802,False
JE,VNM,campaign,True,2029,1,10,both,0.46456162921880084,0.9223932836728805,False
JE,VNM,campaign,True,2030,1,10,both,0.25138518219116057,0.34130017148022607,False
JE,VNM,routine,True,2021,1,10,both,0.6435401454159306,0.2072336653999607,False
JE,VNM,routine,True,2022,1,10,both,0.3775794436532359,0.810658646268215,False
JE,VNM,routine,True,2023,1,10,both,0.241490621890059,0.8112198920338259,False
JE,VNM,routine,True,2024,1,10,both,0.7955907394812045,0.508170084726759,False
JE,VNM,routine,True,2025,1,10,both,0.7819845373768137,0.2696998829102748,False
JE,VNM,routine,True,2026,1,10,both,0.6734123659187632,0.705547148904598,False
JE,VNM,routine,True,2027,1,10,both,0.9187930647383414,0.7178834606595399,False
JE,VNM,routine,True,2028,1,10,both,0.6778977528278081,0.43120538148910836,False
JE,VNM,routine,True,2029,1,10,both,0.6618376742028872,0.7841093170706518,False
JE,VNM,routine,True,2030,1,10,both,0.18418166730520324,0.3118631936262716,False
JE,YEM,campaign,True,2021,1,10,both,0.5032477871154472,0.8646817207978726,False
JE,YEM,campaign,True,2022,1,10,both,0.16502959010901763,0.6386684840017263,False
JE,YEM,campaign,True,2023,1,10,both,0.2098790580539781,0.15363905803526112,False
JE,YEM,campaign,True,2024,1,10,both,0.00878777242369344,0.8392404257490427,False
JE,YEM,campaign,True,2025,1,10,both,0.45067386912771135,0.5340385763503076,False
JE,YEM,campaign,True,2026,1,10,both,0.40259811602405937,0.9670472529684394,False
JE,YEM,campaign,True,2027,1,10,both,0.04737654492937471,0.03846345903058124,False
JE,YEM,campaign,True,2028,1,10,both,0.6737436834803667,0.04830696921928557,False
JE,YEM,campaign,True,2029,1,10,both,0.28081394262538206,0.9170528088590065,False
JE,YEM,campaign,True,2030,1,10,both,0.6044344156343133,0.24854725384052245,False
JE,YEM,routine,True,2021,1,10,both,0.6961944124385261,0.6053397898996153,False
JE,YEM,routine,True,2022,1,10,both,0.6152998382184122,0.5204162158335345,False
JE,YEM,routine,True,2023,1,10,both,0.7992329187421203,0.4159811241033159,False
JE,YEM,routine,True,2024,1,10,both,0.809409100729333,0.7324655646670428,False
JE,YEM,routine,True,2025,1,10,both,0.44735721950772966,0.7675119866223653,False
JE,YEM,routine,True,2026,1,10,both,0.5345011332992299,0.6565192405251397,False
JE,YEM,routine,True,2027,1,10,both,0.6465051118193742,0.22623703827396524,False
JE,YEM,routine,True,2028,1,10,both,0.04953691598104748,0.39424852794210197,False
JE,YEM,routine,True,2029,1,10,both,0.6674366879777963,0.8908658331811563,False
JE,YEM,routine,True,2030,1,10,both,0.7564242178587041,0.8359263915821887,False
JE,ZMB,campaign,True,2021,1,10,both,0.8845171872195092,0.8637610007590181,False
JE,ZMB,campaign,True,2022,1,10,both,0.737840995977322,0.10973842394739375,False
JE,ZMB,campaign,True,2023,1,10,both,0.4369330334382646,0.6325357967115741,False
JE,ZMB,campaign,True,2024,1,10,both,0.15759912454898395,0.750070996562879,False
JE,ZMB,campaign,True,2025,1,10,both,0.0786806731553189,0.9042276640132646,False
JE,ZMB,campaign,True,2026,1,10,both,0.811281302658015,0.8217295001038706,False
JE,ZMB,campaign,True,2027,1,10,both,0.31155278828649113,0.6303428486784106,False
JE,ZMB,campaign,True,2028,1,10,both,0.10645604601777658,0.8051757862601465,False
JE,ZMB,campaign,True,2029,1,10,both,0.22547653101630505,0.3876037603741326,False
JE,ZMB,campaign,True,2030,1,10,both,0.20452917404727367,0.9305717790368389,False
JE,ZMB,routine,True,2021,1,10,both,0.6994877210709362,0.8784292144399994,False
JE,ZMB,routine,True,2022,1,10,both,0.5229966710963503,0.662972379159267,False
JE,ZMB,routine,True,2023,1,10,both,0.425862579234613,0.3494441409926414,False
JE,ZMB,routine,True,2024,1,10,both,0.5161616245712433,0.40250462990991875,False
JE,ZMB,routine,True,2025,1,10,both,0.9456167541381043,0.9647509529784122,False
JE,ZMB,routine,True,2026,1,10,both,0.1207875369175716,0.7342125859951915,False
JE,ZMB,routine,True,2027,1,10,both,0.008826874201851576,0.4802868867640675,False
JE,ZMB,routine,True,2028,1,10,both,0.4235193010073772,0.6569931874534978,False
JE,ZMB,routine,True,2029,1,10,both,0.38376666899994427,0.7968501853771319,False
JE,ZMB,routine,True,2030,1,10,both,0.8694345894246507,0.5721401177981398,False
JE,ZWE,campaign,True,2021,1,10,both,0.7589455265297134,0.09478783645763389,False
JE,ZWE,campaign,True,2022,1,10,both,0.19186372842089405,0.8734331429489974,False
JE,ZWE,campaign,True,2023,1,10,both,0.38399427697957234,0.877774664148877,False
JE,ZWE,campaign,True,2024,1,10,both,0.13372846124001947,0.756808989411995,False
JE,ZWE,campaign,True,2025,1,10,both,0.6402162672089843,0.5197177359517775,False
JE,ZWE,campaign,True,2026,1,10,both,0.3804815837913007,0.24304612006186588,False
JE,ZWE,campaign,True,2027,1,10,both,0.6478806870034255,0.8934930802432691,False
JE,ZWE,campaign,True,2028,1,10,both,0.0632156220505079,0.2787610484073376,False
JE,ZWE,campaign,True,2029,1,10,both,0.9356902240352306,0.744240544223749,False
JE,ZWE,campaign,True,2030,1,10,both,0.43892540784701684,0.4950246890419644,False
JE,ZWE,routine,True,2021,1,10,both,0.4271604903401537,0.6899378325651014,False
JE,ZWE,routine,True,2022,1,10,both,0.4873433038818,0.8936266729234146,False
JE,ZWE,routine,True,2023,1,10,both,0.28479596011353814,0.2308250071436272,False
JE,ZWE,routine,True,2024,1,10,both,0.06586504803231596,0.8030126132112576,False
JE,ZWE,routine,True,2025,1,10,both,0.3748071368050616,0.9694589593278627,False
JE,ZWE,routine,True,2026,1,10,both,0.8628172680129996,0.19353540253270995,False
JE,ZWE,routine,True,2027,1,10,both,0.9070034778500768,0.5035779551407704,False
JE,ZWE,routine,True,2028,1,10,both,0.5349891380101185,0.6921971428090268,False
JE,ZWE,routine,True,2029,1,10,both,0.49275453172287254,0.6533917424486917,False
JE,ZWE,routine,True,2030,1,10,both,0.8663691745249084,0.27332372013293593,False
MCV1,AFG,campaign,True,2021,1,10,both,0.5540331422261152,0.8101728954599767,False
MCV1,AFG,campaign,True,2022,1,10,both,0.7866430189426282,0.6058319522790978,False
MCV1,AFG,campaign,True,2023,1,10,both,0.3800118648846519,0.29909281672171095,False
MCV1,AFG,campaign,True,2024,1,10,both,0.8761926924027432,0.34382743946213257,False
MCV1,AFG,campaign,True,2025,1,10,both,0.23323473857778332,0.27747593415607996,False
MCV1,AFG,campaign,True,2026,1,10,both,0.4344736675193276,0.21335642516426778,False
MCV1,AFG,campaign,True,2027,1,10,both,0.9263237636686844,0.2036181669007172,False
MCV1,AFG,campaign,True,2028,1,10,both,0.4071470244622126,0.9847494481230601,False
MCV1,AFG,campaign,True,2029,1,10,both,0.4486927287551685,0.5899233956788212,False
MCV1,AFG,campaign,True,2030,1,10,both,0.6700272375736451,0.156401683183515,False
MCV1,AFG,routine,True,2021,1,10,both,0.5160285205485715,0.47265965654951425,False
MCV1,AFG,routine,True,2022,1,10,both,0.08053270377744748,0.8304178462626148,False
MCV1,AFG,routine,True,2023,1,10,both,0.31358809795131437,0.7985311551517768,False
MCV1,AFG,routine,True,2024,1,10,both,0.9694864183899056,0.27714856027806767,False
MCV1,AFG,routine,True,2025,1,10,both,0.9209552577922756,0.8915952931525967,False
MCV1,AFG,routine,True,2026,1,10,both,0.3180567215761274,0.3884693199397292,False
MCV1,AFG,routine,True,2027,1,10,both,0.8016476123777598,0.19319995398344914,False
MCV1,AFG,routine,True,2028,1,10,both,0.04705532437072257,0.05547870600593163,False
MCV1,AFG,routine,True,2029,1,10,both,0.23170779158039878,0.10613665091983215,False
MCV1,AFG,routine,True,2030,1,10,both,0.0491228183861373,0.37957035108815074,False
MCV1,AGO,campaign,True,2021,1,10,both,0.16643017430211238,0.7234506102507694,False
MCV1,AGO,campaign,True,2022,1,10,both,0.8527048313817052,0.5785374390099157,False
MCV1,AGO,campaign,True,2023,1,10,both,0.21369856696632383,0.40149813751954877,False
MCV1,AGO,campaign,True,2024,1,10,both,0.5250338713910843,0.6421335235353756,False
MCV1,AGO,campaign,True,2025,1,10,both,0.4996265236384273,0.9972380078222337,False
MCV1,AGO,campaign,True,2026,1,10,both,0.3344577482986393,0.8533167985407242,False
MCV1,AGO,campaign,True,2027,1,10,both,0.06671096173556146,0.9763672754940921,False
MCV1,AGO,campaign,True,2028,1,10,both,0.2933469210978418,0.05909653727446851,False
MCV1,AGO,campaign,True,2029,1,10,both,0.6882167537832246,0.595844038510496,False
MCV1,AGO,campaign,True,2030,1,10,both,0.8112192670844542,0.707571151805274,False
MCV1,AGO,routine,True,2021,1,10,both,0.7024658218746909,0.564859242748421,False
MCV1,AGO,routine,True,2022,1,10,both,0.9066231663094839,0.6645475071691446,False
MCV1,AGO,routine,True,2023,1,10,both,0.624257417975851,0.32787984740307097,False
MCV1,AGO,routine,True,2024,1,10,both,0.013481842090890206,0.004287718038446742,False
MCV1,AGO,routine,True,2025,1,10,both,0.7389950272380242,0.6562755182495207,False
MCV1,AGO,routine,True,2026,1,10,both,0.05488949014613875,0.9423465479336625,False
MCV1,AGO,routine,True,2027,1,10,both,0.839662930277274,0.3641996525636567,False
MCV1,AGO,routine,True,2028,1,10,both,0.1660042764710653,0.29874784464622517,False
MCV1,AGO,routine,True,2029,1,10,both,0.8288154791751045,0.22282134203316306,False
MCV1,AGO,routine,True,2030,1,10,both,0.5963888938324259,0.23848400821094728,False
MCV1,ARM,campaign,True,2021,1,10,both,0.6867386497167033,0.2758408787773502,False
MCV1,ARM,campaign,True,2022,1,10,both,0.9868629522032745,0.5456382664266721,False
MCV1,ARM,campaign,True,2023,1,10,both,0.982589198993133,0.5015120598606101,False
MCV1,ARM,campaign,True,2024,1,10,both,0.45507042103980944,0.49590328148053564,False
MCV1,ARM,campaign,True,2025,1,10,both,0.7116326676773681,0.06956542456203485,False
MCV1,ARM,campaign,True,2026,1,10,both,0.11568448899013584,0.4257656512828505,False
MCV1,ARM,campaign,True,2027,1,10,both,0.23142769300377297,0.8554956913324923,False
MCV1,ARM,campaign,True,2028,1,10,both,0.5525223334678225,0.6527244904374117,False
MCV1,ARM,campaign,True,2029,1,10,both,0.4189760308203393,0.2804446568124309,False
MCV1,ARM,campaign,True,2030,1,10,both,0.9251855755837245,0.42206547012910867,False
MCV1,ARM,routine,True,2021,1,10,both,0.9736848270874706,0.9880039523447295,False
MCV1,ARM,routine,True,2022,1,10,both,0.2574503769959965,0.05349511877093538,False
MCV1,ARM,routine,True,2023,1,10,both,0.554044227870634,0.27879976730661304,False
MCV1,ARM,routine,True,2024,1,10,both,0.5175819700093843,0.6796827647279292,False
MCV1,ARM,routine,True,2025,1,10,both,0.6754861308026059,0.38201125108167333,False
MCV1,ARM,routine,True,2026,1,10,both,0.45932910225911405,0.8982963654251779,False
MCV1,ARM,routine,True,2027,1,10,both,0.1970998319162598,0.5504506117372502,False
MCV1,ARM,routine,True,2028,1,10,both,0.9062537954118994,0.6371453645122328,False
MCV1,ARM,routine,True,2029,1,10,both,0.7020845019735549,0.24981326001738946,False
MCV1,ARM,routine,True,2030,1,10,both,0.8687727649470587,0.38842611644633207,False
MCV1,AZE,campaign,True,2021,1,10,both,0.05356260807632296,0.8022480527141269,False
MCV1,AZE,campaign,True,2022,1,10,both,0.7927924067729314,0.3758988941048036,False
MCV1,AZE,campaign,True,2023,1,10,both,0.520763140260834,0.9927153600730297,False
MCV1,AZE,campaign,True,2024,1,10,both,0.2068171408113152,0.7505410087459919,False
MCV1,AZE,campaign,True,2025,1,10,both,0.7446255196140876,0.25109910928030166,False
MCV1,AZE,campaign,True,2026,1,10,both,0.2573934286999068,0.9500769196112164,False
MCV1,AZE,campaign,True,2027,1,10,both,0.9109448718438798,0.006684480621788058,False
MCV1,AZE,campaign,True,2028,1,10,both,0.04899130653475814,0.366827485053967,False
MCV1,AZE,campaign,True,2029,1,10,both,0.09231483761241566,0.35877053182448004,False
MCV1,AZE,campaign,True,2030,1,10,both,0.4993226862530905,0.4578883669191528,False
MCV1,AZE,routine,True,2021,1,10,both,0.4197215436612697,0.8702446556495371,False
MCV1,AZE,routine,True,2022,1,10,both,0.7846991851290385,0.874793964548669,False
MCV1,AZE,routine,True,2023,1,10,both,0.3783483528042638,0.4186566284795773,False
MCV1,AZE,routine,True,2024,1,10,both,0.6698289726257781,0.8435848051353145,False
MCV1,AZE,routine,True,2025,1,10,both,0.1309412846780429,0.6131947031585484,False
MCV1,AZE,routine,True,2026,1,10,both,0.278258745254935,0.8695993859310941,False
MCV1,AZE,routine,True,2027,1,10,both,0.10996976065678932,0.2841650019853228,False
MCV1,AZE,routine,True,2028,1,10,both,0.7156108055761388,0.9913926509179556,False
MCV1,AZE,routine,True,2029,1,10,both,0.42874179206277785,0.2158473156057007,False
MCV1,AZE,routine,True,2030,1,10,both,0.7044579943007624,0.4388022297767664,False
MCV1,BDI,campaign,True,2021,1,10,both,0.7618687308877169,0.20170364676158148,False
MCV1,BDI,campaign,True,2022,1,10,both,0.15298274591662964,0.20932571100437136,False
MCV1,BDI,campaign,True,2023,1,10,both,0.8646033811339131,0.7500256216876071,False
MCV1,BDI,campaign,True,2024,1,10,both,0.8633616709662112,0.5497834927009942,False
MCV1,BDI,campaign,True,2025,1,10,both,0.11912739365900837,0.8053865927367889,False
MCV1,BDI,campaign,True,2026,1,10,both,0.14459286317787068,0.7964336280119876,False
MCV1,BDI,campaign,True,2027,1,10,both,0.37931365279779705,0.46475514604059864,False
MCV1,BDI,campaign,True,2028,1,10,both,0.9524060901944486,0.7174486394336833,False
MCV1,BDI,campaign,True,2029,1,10,both,0.1722605184615087,0.673487259392448,False
MCV1,BDI,campaign,True,2030,1,10,both,0.42023812970843355,0.31909682947766793,False
MCV1,BDI,routine,True,2021,1,10,both,0.5324913351013558,0.8850822592730884,False
MCV1,BDI,routine,True,2022,1,10,both,0.1734186277913511,0.8475027783660714,False
MCV1,BDI,routine,True,2023,1,10,both,0.18154928077502352,0.5082409850959343,False
MCV1,BDI,routine,True,2024,1,10,both,0.768769182739031,0.06555613739762423,False
MCV1,BDI,routine,True,2025,1,10,both,0.905103596596095,0.6893276344494313,False
MCV1,BDI,routine,True,2026,1,10,both,0.9707609705294247,0.37661827144102245,False
MCV1,BDI,routine,True,2027,1,10,both,0.2944766019448882,0.3643910127052341,False
MCV1,BDI,routine,True,2028,1,10,both,0.24150995450158674,0.05850516409008655,False
MCV1,BDI,routine,True,2029,1,10,both,0.8942631307492522,0.38979030762380606,False
MCV1,BDI,routine,True,2030,1,10,both,0.13570476404150345,0.7013566937784129,False
MCV1,BEN,campaign,True,2021,1,10,both,0.16509612507049354,0.7605777513024581,False
MCV1,BEN,campaign,True,2022,1,10,both,0.8916173050189108,0.08662980442859858,False
MCV1,BEN,campaign,True,2023,1,10,both,0.7807797770244835,0.7414961449927466,False
MCV1,BEN,campaign,True,2024,1,10,both,0.8429571597829981,0.7509751718154981,False
MCV1,BEN,campaign,True,2025,1,10,both,0.39129020728290886,0.7767171978733542,False
